id,dot,trial,response,response_as_string,trial_order,condition,group,property,trial_type,age_exact,age_year,age_categorical,gender,race_bin,hispanic
11347,2018-10-27,adhoc_test4,1,literal,18,generic,NA,NA,adhoc,4.66,4,4,female,mixed,0
11348,2018-10-27,category_check1,0,wrong,1,specific,NA,NA,attn_check,4.66,4,4,male,mixed,0
11348,2018-10-27,category_check2,1,correct,2,specific,NA,NA,attn_check,4.66,4,4,male,mixed,0
11348,2018-10-27,category_check3,0,wrong,3,specific,NA,NA,attn_check,4.66,4,4,male,mixed,0
11348,2018-10-27,category_check4,1,correct,4,specific,NA,NA,attn_check,4.66,4,4,male,mixed,0
11348,2018-10-27,test_mentioned_pizza,0,no,5,specific,mentioned,pizza,test,4.66,4,4,male,mixed,0
11348,2018-10-27,test_unmentioned_pizza,1,yes,6,specific,unmentioned,pizza,test,4.66,4,4,male,mixed,0
11348,2018-10-27,test_unmentioned_paint,1,yes,7,specific,unmentioned,paint,test,4.66,4,4,male,mixed,0
11348,2018-10-27,test_mentioned_paint,1,yes,8,specific,mentioned,paint,test,4.66,4,4,male,mixed,0
11348,2018-10-27,test_unmentioned_tree,1,yes,9,specific,unmentioned,tree,test,4.66,4,4,male,mixed,0
11348,2018-10-27,test_mentioned_tree,1,yes,10,specific,mentioned,tree,test,4.66,4,4,male,mixed,0
11348,2018-10-27,test_unmentioned_piano,0,no,11,specific,unmentioned,piano,test,4.66,4,4,male,mixed,0
11348,2018-10-27,test_mentioned_piano,0,no,12,specific,mentioned,piano,test,4.66,4,4,male,mixed,0
11348,2018-10-27,adhoc_attn_check1,1,correct,13,specific,NA,NA,adhoc,4.66,4,4,male,mixed,0
11348,2018-10-27,adhoc_test1,0,neither,14,specific,NA,NA,adhoc,4.66,4,4,male,mixed,0
11348,2018-10-27,adhoc_test2,1,literal,15,specific,NA,NA,adhoc,4.66,4,4,male,mixed,0
11348,2018-10-27,adhoc_attn_check2,0,wrong,16,specific,NA,NA,adhoc,4.66,4,4,male,mixed,0
11348,2018-10-27,adhoc_test3,0,neither,17,specific,NA,NA,adhoc,4.66,4,4,male,mixed,0
11348,2018-10-27,adhoc_test4,2,pragmatic,18,specific,NA,NA,adhoc,4.66,4,4,male,mixed,0
11409,2018-11-09,category_check1,1,correct,1,generic,NA,NA,attn_check,4.93,4,4,male,mixed,0
11409,2018-11-09,category_check2,1,correct,2,generic,NA,NA,attn_check,4.93,4,4,male,mixed,0
11409,2018-11-09,category_check3,1,correct,3,generic,NA,NA,attn_check,4.93,4,4,male,mixed,0
11409,2018-11-09,category_check4,1,correct,4,generic,NA,NA,attn_check,4.93,4,4,male,mixed,0
11409,2018-11-09,test_mentioned_pizza,1,yes,5,generic,mentioned,pizza,test,4.93,4,4,male,mixed,0
11409,2018-11-09,test_unmentioned_pizza,0,no,6,generic,unmentioned,pizza,test,4.93,4,4,male,mixed,0
11409,2018-11-09,test_mentioned_tree,1,yes,7,generic,mentioned,tree,test,4.93,4,4,male,mixed,0
11409,2018-11-09,test_unmentioned_tree,1,yes,8,generic,unmentioned,tree,test,4.93,4,4,male,mixed,0
11409,2018-11-09,test_mentioned_paint,1,yes,9,generic,mentioned,paint,test,4.93,4,4,male,mixed,0
11409,2018-11-09,test_unmentioned_paint,1,yes,10,generic,unmentioned,paint,test,4.93,4,4,male,mixed,0
11409,2018-11-09,test_unmentioned_piano,1,yes,11,generic,unmentioned,piano,test,4.93,4,4,male,mixed,0
11409,2018-11-09,test_mentioned_piano,1,yes,12,generic,mentioned,piano,test,4.93,4,4,male,mixed,0
11409,2018-11-09,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,4.93,4,4,male,mixed,0
11409,2018-11-09,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,4.93,4,4,male,mixed,0
11409,2018-11-09,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,4.93,4,4,male,mixed,0
11409,2018-11-09,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,4.93,4,4,male,mixed,0
11409,2018-11-09,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,4.93,4,4,male,mixed,0
11409,2018-11-09,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,4.93,4,4,male,mixed,0
11418,2018-11-10,category_check1,1,correct,1,specific,NA,NA,attn_check,6.93,6,6,female,asian,0
11418,2018-11-10,category_check2,1,correct,2,specific,NA,NA,attn_check,6.93,6,6,female,asian,0
11418,2018-11-10,category_check3,1,correct,3,specific,NA,NA,attn_check,6.93,6,6,female,asian,0
11418,2018-11-10,category_check4,1,correct,4,specific,NA,NA,attn_check,6.93,6,6,female,asian,0
11418,2018-11-10,test_unmentioned_pizza,1,yes,5,specific,unmentioned,pizza,test,6.93,6,6,female,asian,0
11418,2018-11-10,test_mentioned_pizza,0,no,6,specific,mentioned,pizza,test,6.93,6,6,female,asian,0
11418,2018-11-10,test_unmentioned_tree,1,yes,7,specific,unmentioned,tree,test,6.93,6,6,female,asian,0
11418,2018-11-10,test_mentioned_tree,1,yes,8,specific,mentioned,tree,test,6.93,6,6,female,asian,0
11418,2018-11-10,test_unmentioned_piano,1,yes,9,specific,unmentioned,piano,test,6.93,6,6,female,asian,0
11418,2018-11-10,test_mentioned_piano,1,yes,10,specific,mentioned,piano,test,6.93,6,6,female,asian,0
11418,2018-11-10,test_unmentioned_paint,0,no,11,specific,unmentioned,paint,test,6.93,6,6,female,asian,0
11418,2018-11-10,test_mentioned_paint,1,yes,12,specific,mentioned,paint,test,6.93,6,6,female,asian,0
11418,2018-11-10,adhoc_attn_check1,1,correct,13,specific,NA,NA,adhoc,6.93,6,6,female,asian,0
11418,2018-11-10,adhoc_test1,2,pragmatic,14,specific,NA,NA,adhoc,6.93,6,6,female,asian,0
11418,2018-11-10,adhoc_test2,2,pragmatic,15,specific,NA,NA,adhoc,6.93,6,6,female,asian,0
11418,2018-11-10,adhoc_attn_check2,1,correct,16,specific,NA,NA,adhoc,6.93,6,6,female,asian,0
11418,2018-11-10,adhoc_test3,2,pragmatic,17,specific,NA,NA,adhoc,6.93,6,6,female,asian,0
11418,2018-11-10,adhoc_test4,2,pragmatic,18,specific,NA,NA,adhoc,6.93,6,6,female,asian,0
11439,2018-11-11,category_check1,1,correct,1,generic,NA,NA,attn_check,4.57,4,4,female,NA,NA
11439,2018-11-11,category_check2,1,correct,2,generic,NA,NA,attn_check,4.57,4,4,female,NA,NA
11439,2018-11-11,category_check3,1,correct,3,generic,NA,NA,attn_check,4.57,4,4,female,NA,NA
11439,2018-11-11,category_check4,1,correct,4,generic,NA,NA,attn_check,4.57,4,4,female,NA,NA
11439,2018-11-11,test_unmentioned_pizza,0,no,5,generic,unmentioned,pizza,test,4.57,4,4,female,NA,NA
11439,2018-11-11,test_mentioned_pizza,1,yes,6,generic,mentioned,pizza,test,4.57,4,4,female,NA,NA
11439,2018-11-11,test_unmentioned_paint,0,no,7,generic,unmentioned,paint,test,4.57,4,4,female,NA,NA
11439,2018-11-11,test_mentioned_paint,1,yes,8,generic,mentioned,paint,test,4.57,4,4,female,NA,NA
11439,2018-11-11,test_unmentioned_piano,0,no,9,generic,unmentioned,piano,test,4.57,4,4,female,NA,NA
11439,2018-11-11,test_mentioned_piano,1,yes,10,generic,mentioned,piano,test,4.57,4,4,female,NA,NA
11439,2018-11-11,test_unmentioned_tree,0,no,11,generic,unmentioned,tree,test,4.57,4,4,female,NA,NA
11439,2018-11-11,test_mentioned_tree,1,yes,12,generic,mentioned,tree,test,4.57,4,4,female,NA,NA
11439,2018-11-11,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,4.57,4,4,female,NA,NA
11439,2018-11-11,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,4.57,4,4,female,NA,NA
11439,2018-11-11,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,4.57,4,4,female,NA,NA
11439,2018-11-11,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,4.57,4,4,female,NA,NA
11439,2018-11-11,adhoc_test3,1,literal,17,generic,NA,NA,adhoc,4.57,4,4,female,NA,NA
11439,2018-11-11,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,4.57,4,4,female,NA,NA
11457,2018-11-17,category_check1,1,correct,1,generic,NA,NA,attn_check,6.75,6,6,female,asian,0
11457,2018-11-17,category_check2,1,correct,2,generic,NA,NA,attn_check,6.75,6,6,female,asian,0
11457,2018-11-17,category_check3,1,correct,3,generic,NA,NA,attn_check,6.75,6,6,female,asian,0
11457,2018-11-17,category_check4,1,correct,4,generic,NA,NA,attn_check,6.75,6,6,female,asian,0
11457,2018-11-17,test_mentioned_pizza,1,yes,5,generic,mentioned,pizza,test,6.75,6,6,female,asian,0
11457,2018-11-17,test_unmentioned_pizza,0,no,6,generic,unmentioned,pizza,test,6.75,6,6,female,asian,0
11457,2018-11-17,test_unmentioned_piano,0,no,7,generic,unmentioned,piano,test,6.75,6,6,female,asian,0
11457,2018-11-17,test_mentioned_piano,1,yes,8,generic,mentioned,piano,test,6.75,6,6,female,asian,0
11457,2018-11-17,test_unmentioned_paint,0,no,9,generic,unmentioned,paint,test,6.75,6,6,female,asian,0
11457,2018-11-17,test_mentioned_paint,1,yes,10,generic,mentioned,paint,test,6.75,6,6,female,asian,0
11457,2018-11-17,test_unmentioned_tree,0,no,11,generic,unmentioned,tree,test,6.75,6,6,female,asian,0
11457,2018-11-17,test_mentioned_tree,1,yes,12,generic,mentioned,tree,test,6.75,6,6,female,asian,0
11457,2018-11-17,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,6.75,6,6,female,asian,0
11457,2018-11-17,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,6.75,6,6,female,asian,0
11457,2018-11-17,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,6.75,6,6,female,asian,0
11457,2018-11-17,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,6.75,6,6,female,asian,0
11457,2018-11-17,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,6.75,6,6,female,asian,0
11457,2018-11-17,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,6.75,6,6,female,asian,0
11461,2018-11-17,category_check1,1,correct,1,specific,NA,NA,attn_check,4.15,4,4,female,asian,0
11461,2018-11-17,category_check2,1,correct,2,specific,NA,NA,attn_check,4.15,4,4,female,asian,0
11461,2018-11-17,category_check3,0,wrong,3,specific,NA,NA,attn_check,4.15,4,4,female,asian,0
11461,2018-11-17,category_check4,0,wrong,4,specific,NA,NA,attn_check,4.15,4,4,female,asian,0
11461,2018-11-17,test_unmentioned_pizza,0,no,5,specific,unmentioned,pizza,test,4.15,4,4,female,asian,0
11461,2018-11-17,test_mentioned_pizza,1,yes,6,specific,mentioned,pizza,test,4.15,4,4,female,asian,0
11461,2018-11-17,test_unmentioned_tree,0,no,7,specific,unmentioned,tree,test,4.15,4,4,female,asian,0
11461,2018-11-17,test_mentioned_tree,1,yes,8,specific,mentioned,tree,test,4.15,4,4,female,asian,0
11461,2018-11-17,test_unmentioned_paint,0,no,9,specific,unmentioned,paint,test,4.15,4,4,female,asian,0
11461,2018-11-17,test_mentioned_paint,0,no,10,specific,mentioned,paint,test,4.15,4,4,female,asian,0
11461,2018-11-17,test_mentioned_piano,0,no,11,specific,mentioned,piano,test,4.15,4,4,female,asian,0
11461,2018-11-17,test_unmentioned_piano,0,no,12,specific,unmentioned,piano,test,4.15,4,4,female,asian,0
11461,2018-11-17,adhoc_attn_check1,1,correct,13,specific,NA,NA,adhoc,4.15,4,4,female,asian,0
11461,2018-11-17,adhoc_test1,2,pragmatic,14,specific,NA,NA,adhoc,4.15,4,4,female,asian,0
11461,2018-11-17,adhoc_test2,1,literal,15,specific,NA,NA,adhoc,4.15,4,4,female,asian,0
11461,2018-11-17,adhoc_attn_check2,1,correct,16,specific,NA,NA,adhoc,4.15,4,4,female,asian,0
11461,2018-11-17,adhoc_test3,2,pragmatic,17,specific,NA,NA,adhoc,4.15,4,4,female,asian,0
11461,2018-11-17,adhoc_test4,1,literal,18,specific,NA,NA,adhoc,4.15,4,4,female,asian,0
11481,2018-12-01,category_check1,1,correct,1,generic,NA,NA,attn_check,6.46,6,6,female,white,0
11481,2018-12-01,category_check2,1,correct,2,generic,NA,NA,attn_check,6.46,6,6,female,white,0
11481,2018-12-01,category_check3,1,correct,3,generic,NA,NA,attn_check,6.46,6,6,female,white,0
11481,2018-12-01,category_check4,1,correct,4,generic,NA,NA,attn_check,6.46,6,6,female,white,0
11481,2018-12-01,test_unmentioned_pizza,1,yes,5,generic,unmentioned,pizza,test,6.46,6,6,female,white,0
11481,2018-12-01,test_mentioned_pizza,1,yes,6,generic,mentioned,pizza,test,6.46,6,6,female,white,0
11481,2018-12-01,test_unmentioned_tree,1,yes,7,generic,unmentioned,tree,test,6.46,6,6,female,white,0
11481,2018-12-01,test_mentioned_tree,1,yes,8,generic,mentioned,tree,test,6.46,6,6,female,white,0
11481,2018-12-01,test_mentioned_piano,1,yes,9,generic,mentioned,piano,test,6.46,6,6,female,white,0
11481,2018-12-01,test_unmentioned_piano,0,no,10,generic,unmentioned,piano,test,6.46,6,6,female,white,0
11481,2018-12-01,test_mentioned_paint,1,yes,11,generic,mentioned,paint,test,6.46,6,6,female,white,0
11481,2018-12-01,test_unmentioned_paint,0,no,12,generic,unmentioned,paint,test,6.46,6,6,female,white,0
11481,2018-12-01,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,6.46,6,6,female,white,0
11481,2018-12-01,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,6.46,6,6,female,white,0
11481,2018-12-01,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,6.46,6,6,female,white,0
11481,2018-12-01,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,6.46,6,6,female,white,0
11481,2018-12-01,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,6.46,6,6,female,white,0
11481,2018-12-01,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,6.46,6,6,female,white,0
11482,2018-12-01,category_check1,1,correct,1,specific,NA,NA,attn_check,5.08,5,5,female,black,0
11482,2018-12-01,category_check2,1,correct,2,specific,NA,NA,attn_check,5.08,5,5,female,black,0
11482,2018-12-01,category_check3,1,correct,3,specific,NA,NA,attn_check,5.08,5,5,female,black,0
11482,2018-12-01,category_check4,1,correct,4,specific,NA,NA,attn_check,5.08,5,5,female,black,0
11482,2018-12-01,test_unmentioned_pizza,0,no,5,specific,unmentioned,pizza,test,5.08,5,5,female,black,0
11482,2018-12-01,test_mentioned_pizza,1,yes,6,specific,mentioned,pizza,test,5.08,5,5,female,black,0
11482,2018-12-01,test_unmentioned_piano,0,no,7,specific,unmentioned,piano,test,5.08,5,5,female,black,0
11482,2018-12-01,test_mentioned_piano,1,yes,8,specific,mentioned,piano,test,5.08,5,5,female,black,0
11482,2018-12-01,test_unmentioned_tree,0,no,9,specific,unmentioned,tree,test,5.08,5,5,female,black,0
11482,2018-12-01,test_mentioned_tree,1,yes,10,specific,mentioned,tree,test,5.08,5,5,female,black,0
11482,2018-12-01,test_mentioned_paint,1,yes,11,specific,mentioned,paint,test,5.08,5,5,female,black,0
11482,2018-12-01,test_unmentioned_paint,0,no,12,specific,unmentioned,paint,test,5.08,5,5,female,black,0
11482,2018-12-01,adhoc_attn_check1,1,correct,13,specific,NA,NA,adhoc,5.08,5,5,female,black,0
11482,2018-12-01,adhoc_test1,2,pragmatic,14,specific,NA,NA,adhoc,5.08,5,5,female,black,0
11482,2018-12-01,adhoc_test2,1,literal,15,specific,NA,NA,adhoc,5.08,5,5,female,black,0
11482,2018-12-01,adhoc_attn_check2,1,correct,16,specific,NA,NA,adhoc,5.08,5,5,female,black,0
11482,2018-12-01,adhoc_test3,2,pragmatic,17,specific,NA,NA,adhoc,5.08,5,5,female,black,0
11482,2018-12-01,adhoc_test4,2,pragmatic,18,specific,NA,NA,adhoc,5.08,5,5,female,black,0
11484,2018-12-01,category_check1,1,correct,1,generic,NA,NA,attn_check,5.93,5,5,male,black,0
11484,2018-12-01,category_check2,1,correct,2,generic,NA,NA,attn_check,5.93,5,5,male,black,0
11484,2018-12-01,category_check3,1,correct,3,generic,NA,NA,attn_check,5.93,5,5,male,black,0
11484,2018-12-01,category_check4,1,correct,4,generic,NA,NA,attn_check,5.93,5,5,male,black,0
11484,2018-12-01,test_mentioned_pizza,0,no,5,generic,mentioned,pizza,test,5.93,5,5,male,black,0
11484,2018-12-01,test_unmentioned_pizza,0,no,6,generic,unmentioned,pizza,test,5.93,5,5,male,black,0
11484,2018-12-01,test_mentioned_piano,1,yes,7,generic,mentioned,piano,test,5.93,5,5,male,black,0
11484,2018-12-01,test_unmentioned_piano,0,no,8,generic,unmentioned,piano,test,5.93,5,5,male,black,0
11484,2018-12-01,test_unmentioned_paint,1,yes,9,generic,unmentioned,paint,test,5.93,5,5,male,black,0
11484,2018-12-01,test_mentioned_paint,0,no,10,generic,mentioned,paint,test,5.93,5,5,male,black,0
11484,2018-12-01,test_unmentioned_tree,1,yes,11,generic,unmentioned,tree,test,5.93,5,5,male,black,0
11484,2018-12-01,test_mentioned_tree,1,yes,12,generic,mentioned,tree,test,5.93,5,5,male,black,0
11484,2018-12-01,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,5.93,5,5,male,black,0
11484,2018-12-01,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,5.93,5,5,male,black,0
11484,2018-12-01,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,5.93,5,5,male,black,0
11484,2018-12-01,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,5.93,5,5,male,black,0
11484,2018-12-01,adhoc_test3,0,neither,17,generic,NA,NA,adhoc,5.93,5,5,male,black,0
11484,2018-12-01,adhoc_test4,2,pragmatic,18,generic,NA,NA,adhoc,5.93,5,5,male,black,0
11491,2018-12-02,category_check1,1,correct,1,specific,NA,NA,attn_check,4.3,4,4,female,white,1
11491,2018-12-02,category_check2,1,correct,2,specific,NA,NA,attn_check,4.3,4,4,female,white,1
11491,2018-12-02,category_check3,1,correct,3,specific,NA,NA,attn_check,4.3,4,4,female,white,1
11491,2018-12-02,category_check4,1,correct,4,specific,NA,NA,attn_check,4.3,4,4,female,white,1
11491,2018-12-02,test_unmentioned_pizza,0,no,5,specific,unmentioned,pizza,test,4.3,4,4,female,white,1
11491,2018-12-02,test_mentioned_pizza,1,yes,6,specific,mentioned,pizza,test,4.3,4,4,female,white,1
11491,2018-12-02,test_mentioned_paint,0,no,7,specific,mentioned,paint,test,4.3,4,4,female,white,1
11491,2018-12-02,test_unmentioned_paint,0,no,8,specific,unmentioned,paint,test,4.3,4,4,female,white,1
11491,2018-12-02,test_mentioned_piano,0,no,9,specific,mentioned,piano,test,4.3,4,4,female,white,1
11491,2018-12-02,test_unmentioned_piano,0,no,10,specific,unmentioned,piano,test,4.3,4,4,female,white,1
11491,2018-12-02,test_unmentioned_tree,0,no,11,specific,unmentioned,tree,test,4.3,4,4,female,white,1
11491,2018-12-02,test_mentioned_tree,0,no,12,specific,mentioned,tree,test,4.3,4,4,female,white,1
11491,2018-12-02,adhoc_attn_check1,1,correct,13,specific,NA,NA,adhoc,4.3,4,4,female,white,1
11491,2018-12-02,adhoc_test1,2,pragmatic,14,specific,NA,NA,adhoc,4.3,4,4,female,white,1
11491,2018-12-02,adhoc_test2,2,pragmatic,15,specific,NA,NA,adhoc,4.3,4,4,female,white,1
11491,2018-12-02,adhoc_attn_check2,1,correct,16,specific,NA,NA,adhoc,4.3,4,4,female,white,1
11491,2018-12-02,adhoc_test3,2,pragmatic,17,specific,NA,NA,adhoc,4.3,4,4,female,white,1
11491,2018-12-02,adhoc_test4,2,pragmatic,18,specific,NA,NA,adhoc,4.3,4,4,female,white,1
11493,2018-12-02,category_check1,1,correct,1,specific,NA,NA,attn_check,6.39,6,6,female,white,0
11493,2018-12-02,category_check2,1,correct,2,specific,NA,NA,attn_check,6.39,6,6,female,white,0
11493,2018-12-02,category_check3,1,correct,3,specific,NA,NA,attn_check,6.39,6,6,female,white,0
11493,2018-12-02,category_check4,1,correct,4,specific,NA,NA,attn_check,6.39,6,6,female,white,0
11493,2018-12-02,test_mentioned_pizza,1,yes,5,specific,mentioned,pizza,test,6.39,6,6,female,white,0
11493,2018-12-02,test_unmentioned_pizza,0,no,6,specific,unmentioned,pizza,test,6.39,6,6,female,white,0
11493,2018-12-02,test_unmentioned_tree,1,yes,7,specific,unmentioned,tree,test,6.39,6,6,female,white,0
11493,2018-12-02,test_mentioned_tree,1,yes,8,specific,mentioned,tree,test,6.39,6,6,female,white,0
11493,2018-12-02,test_unmentioned_paint,1,yes,9,specific,unmentioned,paint,test,6.39,6,6,female,white,0
11493,2018-12-02,test_mentioned_paint,1,yes,10,specific,mentioned,paint,test,6.39,6,6,female,white,0
11493,2018-12-02,test_mentioned_piano,1,yes,11,specific,mentioned,piano,test,6.39,6,6,female,white,0
11493,2018-12-02,test_unmentioned_piano,0,no,12,specific,unmentioned,piano,test,6.39,6,6,female,white,0
11493,2018-12-02,adhoc_attn_check1,1,correct,13,specific,NA,NA,adhoc,6.39,6,6,female,white,0
11493,2018-12-02,adhoc_test1,2,pragmatic,14,specific,NA,NA,adhoc,6.39,6,6,female,white,0
11493,2018-12-02,adhoc_test2,2,pragmatic,15,specific,NA,NA,adhoc,6.39,6,6,female,white,0
11493,2018-12-02,adhoc_attn_check2,1,correct,16,specific,NA,NA,adhoc,6.39,6,6,female,white,0
11493,2018-12-02,adhoc_test3,2,pragmatic,17,specific,NA,NA,adhoc,6.39,6,6,female,white,0
11493,2018-12-02,adhoc_test4,2,pragmatic,18,specific,NA,NA,adhoc,6.39,6,6,female,white,0
11499,2018-12-02,category_check1,1,correct,1,specific,NA,NA,attn_check,6.6,6,6,female,asian,0
11499,2018-12-02,category_check2,1,correct,2,specific,NA,NA,attn_check,6.6,6,6,female,asian,0
11499,2018-12-02,category_check3,1,correct,3,specific,NA,NA,attn_check,6.6,6,6,female,asian,0
11499,2018-12-02,category_check4,1,correct,4,specific,NA,NA,attn_check,6.6,6,6,female,asian,0
11499,2018-12-02,test_mentioned_pizza,0,no,5,specific,mentioned,pizza,test,6.6,6,6,female,asian,0
11499,2018-12-02,test_unmentioned_pizza,1,yes,6,specific,unmentioned,pizza,test,6.6,6,6,female,asian,0
11499,2018-12-02,test_mentioned_piano,1,yes,7,specific,mentioned,piano,test,6.6,6,6,female,asian,0
11499,2018-12-02,test_unmentioned_piano,0,no,8,specific,unmentioned,piano,test,6.6,6,6,female,asian,0
11499,2018-12-02,test_mentioned_paint,0,no,9,specific,mentioned,paint,test,6.6,6,6,female,asian,0
11499,2018-12-02,test_unmentioned_paint,1,yes,10,specific,unmentioned,paint,test,6.6,6,6,female,asian,0
11499,2018-12-02,test_unmentioned_tree,1,yes,11,specific,unmentioned,tree,test,6.6,6,6,female,asian,0
11499,2018-12-02,test_mentioned_tree,1,yes,12,specific,mentioned,tree,test,6.6,6,6,female,asian,0
11499,2018-12-02,adhoc_attn_check1,1,correct,13,specific,NA,NA,adhoc,6.6,6,6,female,asian,0
11499,2018-12-02,adhoc_test1,2,pragmatic,14,specific,NA,NA,adhoc,6.6,6,6,female,asian,0
11499,2018-12-02,adhoc_test2,2,pragmatic,15,specific,NA,NA,adhoc,6.6,6,6,female,asian,0
11499,2018-12-02,adhoc_attn_check2,1,correct,16,specific,NA,NA,adhoc,6.6,6,6,female,asian,0
11499,2018-12-02,adhoc_test3,2,pragmatic,17,specific,NA,NA,adhoc,6.6,6,6,female,asian,0
11499,2018-12-02,adhoc_test4,2,pragmatic,18,specific,NA,NA,adhoc,6.6,6,6,female,asian,0
11514,2018-12-08,category_check1,1,correct,1,specific,NA,NA,attn_check,4.3,4,4,female,white,0
11514,2018-12-08,category_check2,1,correct,2,specific,NA,NA,attn_check,4.3,4,4,female,white,0
11514,2018-12-08,category_check3,1,correct,3,specific,NA,NA,attn_check,4.3,4,4,female,white,0
11514,2018-12-08,category_check4,1,correct,4,specific,NA,NA,attn_check,4.3,4,4,female,white,0
11514,2018-12-08,test_mentioned_pizza,1,yes,5,specific,mentioned,pizza,test,4.3,4,4,female,white,0
11514,2018-12-08,test_unmentioned_pizza,1,yes,6,specific,unmentioned,pizza,test,4.3,4,4,female,white,0
11514,2018-12-08,test_unmentioned_paint,0,no,7,specific,unmentioned,paint,test,4.3,4,4,female,white,0
11514,2018-12-08,test_mentioned_paint,1,yes,8,specific,mentioned,paint,test,4.3,4,4,female,white,0
11514,2018-12-08,test_mentioned_tree,0,no,9,specific,mentioned,tree,test,4.3,4,4,female,white,0
11514,2018-12-08,test_unmentioned_tree,0,no,10,specific,unmentioned,tree,test,4.3,4,4,female,white,0
11514,2018-12-08,test_unmentioned_piano,0,no,11,specific,unmentioned,piano,test,4.3,4,4,female,white,0
11514,2018-12-08,test_mentioned_piano,1,yes,12,specific,mentioned,piano,test,4.3,4,4,female,white,0
11514,2018-12-08,adhoc_attn_check1,1,correct,13,specific,NA,NA,adhoc,4.3,4,4,female,white,0
11514,2018-12-08,adhoc_test1,2,pragmatic,14,specific,NA,NA,adhoc,4.3,4,4,female,white,0
11514,2018-12-08,adhoc_test2,1,literal,15,specific,NA,NA,adhoc,4.3,4,4,female,white,0
11514,2018-12-08,adhoc_attn_check2,1,correct,16,specific,NA,NA,adhoc,4.3,4,4,female,white,0
11514,2018-12-08,adhoc_test3,2,pragmatic,17,specific,NA,NA,adhoc,4.3,4,4,female,white,0
11514,2018-12-08,adhoc_test4,2,pragmatic,18,specific,NA,NA,adhoc,4.3,4,4,female,white,0
11515,2018-12-08,category_check1,1,correct,1,generic,NA,NA,attn_check,5.92,5,5,male,white,1
11515,2018-12-08,category_check2,1,correct,2,generic,NA,NA,attn_check,5.92,5,5,male,white,1
11515,2018-12-08,category_check3,1,correct,3,generic,NA,NA,attn_check,5.92,5,5,male,white,1
11515,2018-12-08,category_check4,1,correct,4,generic,NA,NA,attn_check,5.92,5,5,male,white,1
11515,2018-12-08,test_unmentioned_pizza,0,no,5,generic,unmentioned,pizza,test,5.92,5,5,male,white,1
11515,2018-12-08,test_mentioned_pizza,1,yes,6,generic,mentioned,pizza,test,5.92,5,5,male,white,1
11515,2018-12-08,test_unmentioned_tree,0,no,7,generic,unmentioned,tree,test,5.92,5,5,male,white,1
11515,2018-12-08,test_mentioned_tree,0,no,8,generic,mentioned,tree,test,5.92,5,5,male,white,1
11515,2018-12-08,test_mentioned_piano,1,yes,9,generic,mentioned,piano,test,5.92,5,5,male,white,1
11515,2018-12-08,test_unmentioned_piano,0,no,10,generic,unmentioned,piano,test,5.92,5,5,male,white,1
11515,2018-12-08,test_unmentioned_paint,0,no,11,generic,unmentioned,paint,test,5.92,5,5,male,white,1
11515,2018-12-08,test_mentioned_paint,1,yes,12,generic,mentioned,paint,test,5.92,5,5,male,white,1
11515,2018-12-08,adhoc_attn_check1,1,correct,13,generic,NA,NA,adhoc,5.92,5,5,male,white,1
11515,2018-12-08,adhoc_test1,2,pragmatic,14,generic,NA,NA,adhoc,5.92,5,5,male,white,1
11515,2018-12-08,adhoc_test2,2,pragmatic,15,generic,NA,NA,adhoc,5.92,5,5,male,white,1
11515,2018-12-08,adhoc_attn_check2,1,correct,16,generic,NA,NA,adhoc,5.92,5,5,male,white,1
11515,2018-12-08,adhoc_test3,2,pragmatic,17,generic,NA,NA,adhoc,5.92,5,5,male,white,1
11515,2018-12-08,adhoc_test4,0,neither,18,generic,NA,NA,adhoc,5.92,5,5,male,white,1
11517,2018-12-08,category_check1,1,correct,1,generic,NA,NA,attn_check,4.41,4,4,female,white,1
